timestamp,open,high,low,close,volume
1777666500000,78257.9,78268.4,78055.6,78112.1,1258.718
1777667400000,78112.2,78143.9,77902.8,77956.0,2021.024
1777668300000,77955.9,78000.0,77717.7,77838.2,2255.029
1777669200000,77838.1,77947.8,77815.0,77921.0,1085.914
1777670100000,77921.0,78034.8,77892.4,77983.1,778.547
1777671000000,77983.1,78150.1,77979.2,78084.9,1062.556
1777671900000,78084.9,78163.8,78075.3,78163.8,470.583
1777672800000,78163.8,78280.0,78163.8,78230.0,1011.826
1777673700000,78230.0,78368.3,78229.9,78300.0,937.678
1777674600000,78300.0,78328.0,78178.5,78225.0,608.667
1777675500000,78225.1,78225.1,78091.8,78105.9,619.318
1777676400000,78105.9,78154.1,78055.6,78074.9,750.709
1777677300000,78075.0,78103.0,77990.9,77999.0,561.639
1777678200000,77999.1,78104.6,77999.0,78060.0,472.393
1777679100000,78060.0,78214.5,78059.9,78192.0,495.188
1777680000000,78191.9,78263.7,78154.4,78158.4,684.556
1777680900000,78158.4,78319.9,78123.0,78234.9,639.619
1777681800000,78234.9,78306.7,78200.0,78281.9,422.843
1777682700000,78282.0,78358.7,78245.9,78303.3,449.879
1777683600000,78303.3,78350.0,78246.5,78335.0,385.692
1777684500000,78335.0,78335.0,78260.0,78305.0,224.15
1777685400000,78304.9,78413.4,78275.2,78329.3,781.536
1777686300000,78329.2,78329.2,78251.0,78295.8,282.952
1777687200000,78295.8,78317.4,78232.3,78246.3,329.128
1777688100000,78246.3,78307.0,78210.3,78229.9,250.714
1777689000000,78230.0,78359.9,78219.5,78326.2,335.24
1777689900000,78326.2,78480.0,78317.6,78319.2,736.249
1777690800000,78319.3,78353.5,78197.2,78229.1,556.956
1777691700000,78229.1,78378.3,78183.4,78338.2,767.744
1777692600000,78338.1,78503.9,78325.0,78360.0,897.045
1777693500000,78360.0,78437.0,78320.2,78377.7,371.575
1777694400000,78377.7,78416.8,78210.4,78255.1,1333.247
1777695300000,78255.0,78265.1,78210.9,78233.5,563.19
1777696200000,78233.5,78253.6,78108.0,78185.0,666.524
1777697100000,78185.1,78192.8,78040.0,78137.4,1283.463
1777698000000,78137.3,78149.9,78000.1,78048.3,1470.364
1777698900000,78048.3,78090.0,77979.3,78067.8,768.774
1777699800000,78067.8,78170.3,78067.7,78150.1,419.28
