timestamp,open,high,low,close,volume
1777645800000,2307.9,2308.92,2300.1,2305.01,81139.951
1777646700000,2305.0,2311.0,2303.4,2306.8,30971.046
1777647600000,2306.8,2309.66,2301.0,2308.71,31538.145
1777648500000,2308.71,2311.34,2306.28,2308.24,21306.569
1777649400000,2308.23,2315.94,2308.0,2312.73,33840.336
1777650300000,2312.72,2313.3,2297.0,2306.86,91781.524
1777651200000,2306.86,2313.33,2304.16,2304.2,43031.661
1777652100000,2304.19,2307.89,2298.0,2302.46,58008.49
1777653000000,2302.46,2304.7,2297.9,2300.33,32545.615
1777653900000,2300.33,2305.0,2297.04,2300.82,29516.736
1777654800000,2300.81,2306.73,2297.58,2306.02,35085.716
1777655700000,2306.02,2306.87,2300.52,2302.45,13642.352
1777656600000,2302.45,2309.88,2300.95,2306.76,20914.242
1777657500000,2306.76,2312.78,2305.03,2310.69,28741.592
1777658400000,2310.7,2311.49,2306.77,2307.57,21283.335
1777659300000,2307.56,2310.57,2305.22,2309.35,11410.914
1777660200000,2309.35,2309.35,2303.66,2304.45,17864.323
1777661100000,2304.44,2306.88,2302.41,2303.48,11798.133
1777662000000,2303.47,2306.79,2302.59,2305.04,10640.404
1777662900000,2305.03,2306.64,2301.11,2305.09,10982.709
1777663800000,2305.09,2305.21,2303.03,2303.5,6981.845
1777664700000,2303.51,2305.96,2302.64,2303.88,12269.869
1777665600000,2303.89,2305.1,2302.0,2302.78,12948.563
1777666500000,2302.77,2303.27,2295.18,2298.9,38541.051
1777667400000,2298.9,2299.18,2290.27,2293.27,52283.029
1777668300000,2293.26,2294.54,2278.0,2283.87,102939.153
1777669200000,2283.87,2289.22,2282.4,2285.45,41413.072
1777670100000,2285.45,2290.59,2285.0,2289.14,16364.404
1777671000000,2289.13,2293.2,2284.19,2288.0,32126.839
1777671900000,2287.99,2291.43,2287.75,2291.43,7333.705
1777672800000,2291.42,2295.5,2291.04,2294.64,13884.111
1777673700000,2294.65,2298.27,2294.49,2295.74,16879.444
1777674600000,2295.75,2296.44,2292.23,2293.73,10028.616
1777675500000,2293.72,2293.9,2289.41,2292.17,8993.662
1777676400000,2292.16,2292.37,2290.01,2291.15,8432.159
1777677300000,2291.15,2292.29,2287.79,2288.06,9695.996
1777678200000,2288.05,2292.92,2288.05,2291.19,7572.578
1777679100000,2291.19,2295.38,2291.19,2294.34,10842.839
1777680000000,2294.34,2295.38,2292.64,2292.79,11413.294
1777680900000,2292.8,2296.9,2291.41,2294.51,11361.831
1777681800000,2294.52,2296.99,2293.09,2296.61,7666.997
1777682700000,2296.61,2298.42,2294.39,2296.4,15260.762
1777683600000,2296.4,2298.99,2294.35,2297.44,13148.435
1777684500000,2297.43,2297.43,2294.81,2296.25,5625.294
1777685400000,2296.25,2299.41,2296.25,2297.78,17402.395
1777686300000,2297.78,2298.01,2296.57,2297.52,5196.844
1777687200000,2297.51,2298.26,2295.68,2295.68,7062.652
1777688100000,2295.69,2296.95,2294.07,2294.63,9429.043
1777689000000,2294.64,2299.32,2294.04,2297.85,10215.681
1777689900000,2297.86,2308.09,2297.85,2302.2,40690.205
1777690800000,2302.2,2304.28,2299.84,2300.5,14410.061
1777691700000,2300.5,2306.27,2299.59,2304.11,12823.926
1777692600000,2304.11,2307.0,2302.2,2302.45,12829.511
1777693500000,2302.44,2305.05,2302.0,2303.06,5627.319
1777694400000,2303.06,2303.91,2299.85,2301.41,10653.452
1777695300000,2301.41,2302.44,2300.8,2301.55,6309.751
1777696200000,2301.54,2302.98,2300.0,2300.24,7415.229
1777697100000,2300.24,2300.7,2298.3,2300.06,15293.52
1777698000000,2300.07,2300.57,2296.48,2297.68,14746.3
1777698900000,2297.68,2299.04,2295.13,2298.6,10149.16
1777699800000,2298.61,2300.0,2298.43,2298.85,6219.58
1777700700000,2298.85,2299.9,2298.18,2298.18,6055.434
1777701600000,2298.19,2302.0,2298.18,2298.37,8196.007
1777702500000,2298.37,2299.51,2295.96,2296.35,11184.033
1777703400000,2296.36,2300.78,2296.19,2300.62,6849.156
1777704300000,2300.62,2305.35,2300.52,2304.24,17450.6
1777705200000,2304.25,2305.12,2303.14,2303.55,9239.377
1777706100000,2303.55,2304.92,2303.38,2304.0,5897.221
1777707000000,2303.99,2304.26,2300.6,2301.27,8622.879
1777707900000,2301.27,2301.83,2299.66,2299.77,7254.529
1777708800000,2299.78,2300.41,2297.51,2300.3,9698.652
1777709700000,2300.3,2302.22,2299.45,2301.58,6051.105
1777710600000,2301.58,2303.29,2301.57,2302.62,6270.041
1777711500000,2302.63,2303.4,2301.54,2302.19,4253.031
1777712400000,2302.19,2304.15,2302.17,2303.83,4875.983
1777713300000,2303.83,2305.1,2303.83,2304.16,8604.262
1777714200000,2304.16,2306.9,2302.23,2304.64,9924.019
1777715100000,2304.63,2304.96,2303.73,2304.13,4407.483
1777716000000,2304.13,2304.16,2302.37,2303.67,6981.3
1777716900000,2303.67,2305.0,2302.61,2303.57,4784.645
1777717800000,2303.57,2303.57,2301.0,2302.57,9397.799
1777718700000,2302.58,2303.27,2301.77,2302.36,4808.275
1777719600000,2302.35,2302.36,2300.14,2300.61,7632.323
1777720500000,2300.61,2304.08,2300.61,2303.44,6696.888
1777721400000,2303.45,2303.66,2300.3,2301.77,7072.356
1777722300000,2301.77,2301.77,2299.04,2301.0,11087.13
1777723200000,2300.99,2301.92,2299.84,2301.18,5757.761
1777724100000,2301.17,2304.42,2300.93,2303.98,7590.54
1777725000000,2303.98,2304.54,2302.12,2303.42,6223.078
1777725900000,2303.43,2303.43,2301.76,2302.38,3488.446
1777726800000,2302.39,2311.09,2302.39,2309.3,46598.695
1777727700000,2309.3,2309.3,2306.42,2306.65,15932.994
1777728600000,2306.65,2308.42,2305.36,2307.95,9638.714
1777729500000,2307.94,2308.21,2306.06,2307.14,4954.938
1777730400000,2307.13,2307.82,2304.5,2304.74,7400.196
1777731300000,2304.74,2307.29,2304.0,2305.4,12908.187
