timestamp,open,high,low,close,volume
1767294000000,12.946,13.58,12.945,13.547,3629654.0
1767297600000,13.547,13.696,13.427,13.44,2500700.0
1767301200000,13.44,13.584,13.398,13.569,1000178.0
1767304800000,13.569,13.658,13.514,13.657,580570.0
1767308400000,13.658,13.694,13.548,13.584,841666.0
1767312000000,13.584,13.681,13.515,13.636,859456.0
1767315600000,13.636,13.644,13.516,13.612,526957.0
1767319200000,13.612,13.858,13.55,13.755,1538060.0
1767322800000,13.755,13.819,13.659,13.734,828939.0
1767326400000,13.735,13.747,13.556,13.565,526034.0
1767330000000,13.565,13.646,13.52,13.607,517984.0
1767333600000,13.608,13.622,13.518,13.528,394706.0
1767337200000,13.528,13.557,13.374,13.394,741971.0
1767340800000,13.393,13.487,13.384,13.449,629439.0
1767344400000,13.448,13.585,13.417,13.537,880621.0
1767348000000,13.536,13.568,13.496,13.547,600710.0
1767351600000,13.547,13.549,13.326,13.387,803014.0
1767355200000,13.386,13.471,13.356,13.417,539734.0
1767358800000,13.416,13.43,13.356,13.381,473863.0
1767362400000,13.38,13.435,13.085,13.281,2351192.0
1767366000000,13.281,13.331,13.1,13.287,1409450.0
1767369600000,13.286,13.52,13.267,13.498,1360549.0
1767373200000,13.498,13.642,13.48,13.594,1203227.0
1767376800000,13.594,13.639,13.486,13.546,867021.0
1767380400000,13.546,13.662,13.529,13.641,567673.0
1767384000000,13.641,13.68,13.552,13.598,596869.0
1767387600000,13.599,13.854,13.598,13.851,854543.0
1767391200000,13.851,13.973,13.784,13.829,1080784.0
1767394800000,13.83,13.83,13.746,13.805,380744.0
1767398400000,13.805,13.997,13.795,13.887,1042607.0
1767402000000,13.888,13.943,13.804,13.844,441571.0
1767405600000,13.845,13.976,13.775,13.921,504246.0
1767409200000,13.921,14.283,13.899,14.246,1684631.0
1767412800000,14.245,14.273,14.056,14.103,649035.0
1767416400000,14.104,14.135,13.93,13.979,487702.0
1767420000000,13.98,14.084,13.867,13.881,674496.0
1767423600000,13.88,13.9,13.657,13.723,932134.0
1767427200000,13.722,13.871,13.704,13.825,597867.0
1767430800000,13.824,14.002,13.791,13.941,579551.0
1767434400000,13.941,14.002,13.89,13.956,413634.0
1767438000000,13.957,13.984,13.911,13.977,296265.0
1767441600000,13.977,14.391,13.952,14.148,1701131.0
1767445200000,14.147,14.156,14.021,14.061,829405.0
1767448800000,14.062,14.096,13.956,13.975,636781.0
1767452400000,13.976,13.976,13.819,13.863,611753.0
1767456000000,13.862,13.967,13.774,13.901,721613.0
1767459600000,13.901,13.956,13.887,13.888,383094.0
1767463200000,13.888,13.922,13.844,13.874,305035.0
1767466800000,13.874,13.875,13.823,13.853,248829.0
1767470400000,13.853,13.912,13.794,13.878,432960.0
1767474000000,13.879,13.959,13.852,13.901,333766.0
1767477600000,13.9,13.995,13.874,13.961,249475.0
1767481200000,13.961,14.013,13.924,13.977,367562.0
1767484800000,13.977,14.09,13.953,14.003,798508.0
1767488400000,14.002,14.013,13.894,13.948,428761.0
1767492000000,13.948,13.983,13.894,13.918,237398.0
1767495600000,13.918,14.034,13.917,14.0,461804.0
1767499200000,14.001,14.06,13.979,13.987,268839.0
1767502800000,13.988,14.03,13.943,14.029,274004.0
1767506400000,14.03,14.133,13.939,13.995,717947.0
1767510000000,13.996,14.092,13.987,14.031,405192.0
1767513600000,14.032,14.038,13.962,14.024,557216.0
1767517200000,14.025,14.093,13.973,14.061,519207.0
1767520800000,14.062,14.101,14.003,14.015,419794.0
1767524400000,14.015,14.092,13.994,14.066,335819.0
1767528000000,14.067,14.164,14.038,14.055,440391.0
1767531600000,14.055,14.205,14.028,14.192,615092.0
1767535200000,14.192,14.194,14.009,14.106,649678.0
1767538800000,14.107,14.191,14.063,14.18,423516.0
1767542400000,14.181,14.283,14.153,14.234,529180.0
1767546000000,14.235,14.289,14.174,14.201,450327.0
1767549600000,14.202,14.209,14.036,14.151,520469.0
1767553200000,14.151,14.151,13.991,14.127,585862.0
1767556800000,14.128,14.226,14.108,14.175,317049.0
1767560400000,14.174,14.5,14.125,14.39,1683711.0
1767564000000,14.39,14.462,14.211,14.271,653278.0
1767567600000,14.271,14.372,14.203,14.237,486282.0
1767571200000,14.236,14.35,14.2,14.3,812125.0
1767574800000,14.301,14.518,14.258,14.437,903219.0
1767578400000,14.438,14.508,14.302,14.405,639282.0
1767582000000,14.406,14.49,14.319,14.385,460570.0
1767585600000,14.385,14.406,14.091,14.168,817353.0
1767589200000,14.168,14.225,14.098,14.113,594808.0
1767592800000,14.112,14.266,14.069,14.26,552498.0
1767596400000,14.259,14.332,14.198,14.268,527088.0
1767600000000,14.267,14.365,14.226,14.226,530869.0
1767603600000,14.225,14.243,14.133,14.171,605299.0
1767607200000,14.171,14.35,14.162,14.206,567435.0
1767610800000,14.207,14.216,14.116,14.191,424397.0
1767614400000,14.192,14.2,14.094,14.151,445802.0
1767618000000,14.152,14.204,14.016,14.081,1026172.0
1767621600000,14.081,14.246,14.027,14.178,1049625.0
1767625200000,14.179,14.281,14.065,14.176,1244770.0
1767628800000,14.175,14.187,14.031,14.122,1204921.0
1767632400000,14.123,14.231,13.89,14.201,1476718.0
1767636000000,14.202,14.3,14.139,14.276,1086741.0
1767639600000,14.276,14.349,14.235,14.266,871632.0
1767643200000,14.266,14.469,14.25,14.411,1092856.0
1767646800000,14.415,14.514,14.371,14.465,770172.0
1767650400000,14.465,14.709,14.434,14.555,1221569.0
1767654000000,14.555,14.579,14.443,14.446,354843.0
1767657600000,14.446,14.498,14.334,14.484,590188.0
1767661200000,14.483,14.747,14.383,14.399,926954.0
1767664800000,14.399,14.438,14.234,14.283,733104.0
1767668400000,14.283,14.458,14.277,14.422,390229.0
1767672000000,14.421,14.5,14.402,14.432,333464.0
1767675600000,14.432,14.464,14.356,14.361,566421.0
1767679200000,14.36,14.553,14.297,14.491,595633.0
1767682800000,14.491,14.493,14.229,14.27,579726.0
1767686400000,14.27,14.33,14.237,14.259,394318.0
1767690000000,14.259,14.441,14.247,14.384,442841.0
1767693600000,14.384,14.488,14.368,14.449,384010.0
1767697200000,14.45,14.524,14.425,14.521,294217.0
1767700800000,14.522,14.637,14.483,14.621,531797.0
1767704400000,14.622,14.692,14.559,14.585,553883.0
1767708000000,14.585,14.833,14.568,14.634,1864872.0
1767711600000,14.634,14.696,14.408,14.525,1589781.0
1767715200000,14.525,14.595,14.408,14.488,1818339.0
1767718800000,14.487,14.525,14.28,14.335,1818165.0
1767722400000,14.336,14.54,14.266,14.486,1185526.0
1767726000000,14.487,14.516,14.469,14.469,332705.0
1767729600000,14.47,14.545,14.451,14.481,498037.0
1767733200000,14.481,14.778,14.45,14.541,1652855.0
1767736800000,14.541,14.596,14.485,14.515,501304.0
1767740400000,14.514,14.628,14.511,14.592,499694.0
1767744000000,14.592,14.592,14.455,14.468,560587.0
1767747600000,14.468,14.514,14.39,14.458,620633.0
1767751200000,14.458,14.509,14.454,14.491,303797.0
1767754800000,14.491,14.516,14.461,14.469,247153.0
1767758400000,14.47,14.493,14.405,14.459,392291.0
1767762000000,14.46,14.494,14.444,14.449,274752.0
1767765600000,14.449,14.506,14.436,14.459,327914.0
1767769200000,14.459,14.529,14.459,14.516,503772.0
1767772800000,14.515,14.552,14.48,14.495,487985.0
1767776400000,14.496,14.502,14.414,14.445,896194.0
1767780000000,14.444,14.501,14.431,14.475,316830.0
1767783600000,14.475,14.524,14.466,14.484,365699.0
1767787200000,14.483,14.495,14.351,14.382,401585.0
1767790800000,14.381,14.428,14.292,14.347,687528.0
1767794400000,14.347,14.35,14.071,14.236,1621803.0
1767798000000,14.237,14.253,13.937,13.999,1725384.0
1767801600000,13.999,14.055,13.863,13.976,1092898.0
1767805200000,13.975,14.148,13.959,14.038,654547.0
1767808800000,14.038,14.122,13.984,14.06,511604.0
1767812400000,14.059,14.136,13.986,14.105,519558.0
1767816000000,14.104,14.132,14.011,14.066,290996.0
1767819600000,14.065,14.103,14.033,14.041,286856.0
1767823200000,14.041,14.141,13.995,14.057,350722.0
1767826800000,14.057,14.183,14.004,14.113,410803.0
1767830400000,14.113,14.16,14.043,14.138,333057.0
1767834000000,14.139,14.205,14.082,14.191,492813.0
1767837600000,14.192,14.238,14.082,14.125,425337.0
1767841200000,14.125,14.203,13.991,14.017,339590.0
1767844800000,14.017,14.132,13.988,14.077,376133.0
1767848400000,14.077,14.125,14.01,14.023,225709.0
1767852000000,14.022,14.039,13.756,13.78,1058962.0
1767855600000,13.781,13.925,13.654,13.894,960392.0
1767859200000,13.893,13.97,13.823,13.844,616885.0
1767862800000,13.845,13.903,13.736,13.75,472106.0
1767866400000,13.749,13.935,13.673,13.912,678096.0
1767870000000,13.911,13.917,13.753,13.883,733088.0
1767873600000,13.882,13.885,13.75,13.785,397171.0
1767877200000,13.784,13.822,13.703,13.751,414553.0
1767880800000,13.75,13.771,13.58,13.725,1112795.0
1767884400000,13.724,13.944,13.664,13.927,944161.0
1767888000000,13.926,13.983,13.815,13.965,636904.0
1767891600000,13.965,14.037,13.901,14.024,583534.0
1767895200000,14.024,14.039,13.87,13.892,442905.0
1767898800000,13.893,13.938,13.82,13.848,354049.0
1767902400000,13.849,13.857,13.72,13.829,649128.0
1767906000000,13.829,13.968,13.829,13.947,414747.0
1767909600000,13.947,13.994,13.867,13.932,256807.0
1767913200000,13.933,13.956,13.873,13.879,168012.0
1767916800000,13.878,13.945,13.876,13.929,212589.0
1767920400000,13.93,14.057,13.84,13.901,559539.0
1767924000000,13.9,14.018,13.881,13.893,286397.0
1767927600000,13.893,13.983,13.872,13.981,297567.0
1767931200000,13.981,14.0,13.932,13.936,221878.0
1767934800000,13.936,13.993,13.902,13.993,231852.0
1767938400000,13.993,14.025,13.956,14.008,248547.0
1767942000000,14.008,14.009,13.918,13.925,265607.0
