timestamp,open,high,low,close,volume
1767294000000,12.448,12.526,12.436,12.524,431613.06
1767297600000,12.524,12.55,12.473,12.483,713065.9
1767301200000,12.484,12.557,12.475,12.545,370156.45
1767304800000,12.546,12.638,12.509,12.611,573751.23
1767308400000,12.611,12.638,12.569,12.605,510851.33
1767312000000,12.606,12.679,12.584,12.671,965359.44
1767315600000,12.67,12.675,12.618,12.647,483755.24
1767319200000,12.647,12.695,12.584,12.677,967196.47
1767322800000,12.677,12.951,12.66,12.924,1946877.13
1767326400000,12.924,12.997,12.853,12.896,1580518.9
1767330000000,12.896,12.957,12.875,12.94,684387.33
1767333600000,12.94,12.978,12.908,12.932,771535.49
1767337200000,12.932,12.965,12.837,12.844,617407.83
1767340800000,12.844,12.95,12.844,12.908,740673.38
1767344400000,12.908,13.158,12.901,13.062,1607449.39
1767348000000,13.062,13.12,13.011,13.035,1109785.23
1767351600000,13.036,13.04,12.91,12.945,785936.8
1767355200000,12.945,13.054,12.924,13.02,586451.16
1767358800000,13.021,13.066,12.986,13.0,541205.25
1767362400000,13.0,13.144,12.821,13.066,1984589.89
1767366000000,13.067,13.189,12.942,13.074,1516424.35
1767369600000,13.074,13.345,13.053,13.305,1890213.69
1767373200000,13.304,13.351,13.213,13.276,1137830.23
1767376800000,13.275,13.306,13.142,13.2,692814.64
1767380400000,13.201,13.302,13.19,13.277,418613.45
1767384000000,13.278,13.318,13.211,13.234,603353.4
1767387600000,13.235,13.348,13.227,13.339,536243.2
1767391200000,13.34,13.44,13.331,13.371,953974.38
1767394800000,13.37,13.37,13.253,13.273,509682.28
1767398400000,13.273,13.37,13.267,13.313,501387.18
1767402000000,13.313,13.329,13.23,13.274,695947.02
1767405600000,13.274,13.292,13.219,13.276,424892.55
1767409200000,13.277,13.336,13.235,13.314,369972.1
1767412800000,13.315,13.325,13.204,13.223,430380.61
1767416400000,13.223,13.236,13.135,13.172,480865.49
1767420000000,13.173,13.25,13.091,13.096,578985.21
1767423600000,13.095,13.116,12.962,13.013,1285598.09
1767427200000,13.012,13.094,12.99,13.056,747372.15
1767430800000,13.057,13.141,13.019,13.11,503423.08
1767434400000,13.111,13.125,13.07,13.109,342661.72
1767438000000,13.108,13.112,13.045,13.065,276357.1
1767441600000,13.066,13.154,13.046,13.148,446511.08
1767445200000,13.148,13.171,13.102,13.118,428225.97
1767448800000,13.118,13.174,13.063,13.077,811415.53
1767452400000,13.077,13.091,13.045,13.064,395201.46
1767456000000,13.064,13.21,13.057,13.181,543752.28
1767459600000,13.182,13.194,13.126,13.178,322880.65
1767463200000,13.178,13.22,13.138,13.204,329926.52
1767466800000,13.204,13.204,13.157,13.17,143602.81
1767470400000,13.169,13.207,13.111,13.186,307242.41
1767474000000,13.185,13.227,13.163,13.196,303216.5
1767477600000,13.196,13.246,13.178,13.238,254394.94
1767481200000,13.238,13.257,13.212,13.225,282493.49
1767484800000,13.226,13.385,13.202,13.354,1096255.03
1767488400000,13.353,13.359,13.253,13.347,497459.04
1767492000000,13.346,13.36,13.287,13.314,345794.81
1767495600000,13.313,13.384,13.311,13.36,468319.46
1767499200000,13.359,13.41,13.339,13.354,478384.63
1767502800000,13.354,13.419,13.344,13.416,301683.8
1767506400000,13.417,13.456,13.269,13.28,747035.92
1767510000000,13.281,13.361,13.265,13.34,429414.45
1767513600000,13.339,13.356,13.256,13.347,601558.65
1767517200000,13.347,13.404,13.318,13.37,491127.41
1767520800000,13.371,13.411,13.352,13.367,326036.67
1767524400000,13.367,13.442,13.338,13.432,662528.64
1767528000000,13.433,13.56,13.411,13.458,997661.45
1767531600000,13.458,13.491,13.361,13.486,565764.14
1767535200000,13.485,13.512,13.366,13.421,651830.57
1767538800000,13.42,13.495,13.404,13.486,518993.42
1767542400000,13.486,13.551,13.473,13.551,484108.04
