timestamp,open,high,low,close,volume
1767294000000,0.12474,0.12585,0.12468,0.1258,138387323.0
1767297600000,0.1258,0.12658,0.12545,0.12605,340996230.0
1767301200000,0.12605,0.1263,0.12563,0.12624,95160725.0
1767304800000,0.12624,0.12699,0.12623,0.12662,119467103.0
1767308400000,0.12662,0.12721,0.12636,0.12679,184502566.0
1767312000000,0.12679,0.12692,0.12588,0.12645,203006077.0
1767315600000,0.12644,0.12694,0.12621,0.1266,119839165.0
1767319200000,0.12659,0.12702,0.12618,0.12682,108319548.0
1767322800000,0.12682,0.12944,0.12654,0.12863,481214987.0
1767326400000,0.12862,0.12906,0.1278,0.12826,247457014.0
1767330000000,0.12826,0.12838,0.12746,0.12811,158929379.0
1767333600000,0.12811,0.12883,0.12809,0.12855,146033502.0
1767337200000,0.12855,0.12872,0.12764,0.1279,137674913.0
1767340800000,0.12789,0.12891,0.12787,0.12882,211594551.0
1767344400000,0.12881,0.13487,0.12863,0.13272,797320598.0
1767348000000,0.13272,0.1335,0.13197,0.13297,423669834.0
1767351600000,0.13297,0.13304,0.12848,0.12941,1026173189.0
1767355200000,0.1294,0.13185,0.12923,0.13132,375729507.0
1767358800000,0.13132,0.13247,0.13107,0.13165,275821609.0
1767362400000,0.13165,0.13549,0.12949,0.13397,1418333268.0
1767366000000,0.13398,0.13633,0.13302,0.13524,589363086.0
1767369600000,0.13523,0.13858,0.13479,0.13835,745087735.0
1767373200000,0.13835,0.1398,0.13787,0.13928,525652626.0
1767376800000,0.13928,0.13997,0.13739,0.13833,395338017.0
1767380400000,0.13833,0.1395,0.13824,0.13947,216664276.0
1767384000000,0.13947,0.14059,0.13889,0.13953,275086729.0
1767387600000,0.13953,0.14228,0.13943,0.14131,288008602.0
1767391200000,0.14132,0.145,0.14121,0.14428,1040810461.0
1767394800000,0.14428,0.14431,0.14141,0.14181,432904740.0
1767398400000,0.14182,0.14325,0.14181,0.14189,216249198.0
1767402000000,0.1419,0.1429,0.14161,0.14209,199819952.0
1767405600000,0.1421,0.14369,0.1412,0.14347,251980441.0
1767409200000,0.14347,0.14448,0.14297,0.14403,190506289.0
1767412800000,0.14403,0.14424,0.1426,0.14281,143497920.0
1767416400000,0.14282,0.1433,0.14208,0.14291,166713469.0
1767420000000,0.14291,0.14385,0.14126,0.14195,259997197.0
1767423600000,0.14194,0.14216,0.13897,0.13996,506003901.0
1767427200000,0.13995,0.14148,0.13933,0.14082,311448013.0
1767430800000,0.14083,0.14322,0.1403,0.14257,377243262.0
1767434400000,0.14257,0.14327,0.14242,0.14264,201616109.0
