timestamp,open,high,low,close,volume
1777669200000,77838.1,78163.8,77815.0,78163.8,3397.6
1777672800000,78163.8,78368.3,78091.8,78105.9,3177.489
1777676400000,78105.9,78214.5,77990.9,78192.0,2279.929
1777680000000,78191.9,78358.7,78123.0,78303.3,2196.897
1777683600000,78303.3,78413.4,78246.5,78295.8,1674.33
1777687200000,78295.8,78480.0,78210.3,78319.2,1651.331
1777690800000,78319.3,78503.9,78183.4,78377.7,2593.32
1777694400000,78377.7,78416.8,78040.0,78137.4,3846.424
1777698000000,78137.3,78219.6,77979.3,78140.0,3285.902
1777701600000,78140.1,78322.0,78099.4,78278.3,1731.257
1777705200000,78278.3,78304.2,78156.1,78181.6,1391.002
1777708800000,78181.6,78318.0,78113.0,78272.2,1385.259
1777712400000,78272.2,78359.2,78168.4,78252.3,1283.755
1777716000000,78252.4,78273.1,78175.0,78205.4,886.618
1777719600000,78205.5,78205.5,78055.7,78105.7,1999.778
1777723200000,78105.7,78232.0,78056.0,78169.7,1727.077
1777726800000,78169.7,78403.1,78169.6,78332.0,2617.892
1777730400000,78331.9,78458.2,78271.8,78380.9,2683.317
1777734000000,78380.8,78450.0,78320.0,78449.8,1206.057
1777737600000,78449.8,78565.9,78390.0,78419.9,2698.317
1777741200000,78419.9,78453.9,78328.1,78362.1,1005.401
1777744800000,78362.1,78459.0,78277.0,78432.1,1216.117
1777748400000,78432.0,78486.5,78404.8,78443.8,682.391
1777752000000,78444.1,78449.0,78376.0,78415.2,551.75
1777755600000,78415.3,79145.0,78401.5,78689.8,8643.996
1777759200000,78689.7,78838.0,78569.2,78793.2,2889.876
1777762800000,78793.2,78793.2,78588.3,78652.9,1593.044
1777766400000,78652.8,78740.5,78437.8,78499.9,3340.415
1777770000000,78499.9,78500.0,78100.0,78200.0,4310.343
1777773600000,78200.0,78272.0,78069.0,78131.3,3527.589
1777777200000,78131.4,78185.0,78075.1,78162.4,2031.354
1777780800000,78162.3,78202.6,78075.8,78132.3,1381.549
1777784400000,78132.3,78227.7,78121.1,78208.5,1139.456
1777788000000,78208.5,78318.7,78027.0,78249.0,2139.475
1777791600000,78249.0,78415.4,78248.9,78316.6,2420.464
1777795200000,78316.6,78475.3,78316.5,78343.5,1313.598
1777798800000,78343.5,78579.0,78295.1,78496.5,2342.27
1777802400000,78496.6,78499.9,78358.3,78369.4,1126.267
1777806000000,78369.3,78814.7,78340.0,78620.5,4413.802
1777809600000,78620.6,78850.0,78620.6,78715.4,3638.846
1777813200000,78715.3,78739.8,78522.9,78634.3,2282.92
1777816800000,78634.4,78750.0,78577.0,78700.6,1937.694
1777820400000,78700.6,78787.7,78584.1,78625.2,1990.431
1777824000000,78625.2,78749.5,78550.0,78619.1,1400.374
1777827600000,78619.2,78790.0,78514.2,78693.7,1981.687
1777831200000,78693.7,78730.6,78588.2,78706.7,984.952
1777834800000,78706.7,78832.2,78637.8,78729.1,1376.932
1777838400000,78729.1,79266.0,78690.0,78889.0,7057.354
1777842000000,78889.0,79026.0,78608.8,78794.5,3120.386
1777845600000,78794.6,79428.9,78794.6,79141.4,10542.259
1777849200000,79141.5,79260.3,78440.0,78529.0,6233.204
1777852800000,78529.0,78538.3,78235.4,78504.9,5606.024
1777856400000,78505.0,79849.8,78374.9,79755.9,18031.254
1777860000000,79756.0,80400.0,79493.0,80136.6,26000.914
1777863600000,80136.6,80426.0,79873.3,80278.7,9846.02
1777867200000,80278.7,80590.2,80184.8,80300.0,9960.785
1777870800000,80300.0,80370.0,79905.0,79983.9,8772.023
1777874400000,79984.0,80005.8,79440.0,79824.7,8760.329
1777878000000,79824.7,79907.6,79633.0,79663.5,3303.354
1777881600000,79663.4,79768.6,79555.8,79666.5,3890.024
1777885200000,79666.6,79900.0,79600.2,79800.1,3658.996
1777888800000,79800.1,79851.3,78128.3,78894.8,48091.994
1777892400000,78894.9,79080.0,78658.1,78753.5,9358.674
1777896000000,78753.5,78993.7,78670.6,78816.1,4486.148
1777899600000,78816.1,79099.7,78532.9,78747.6,10649.286
1777903200000,78747.6,80528.9,78450.0,80160.1,28439.342
1777906800000,80165.2,80332.8,79246.7,79976.7,32330.021
1777910400000,79976.6,80352.0,79562.0,79982.4,13490.048
1777914000000,79982.3,80771.7,79978.6,80339.8,13498.969
1777917600000,80339.8,80395.9,80001.0,80080.9,7363.536
1777921200000,80080.9,80108.0,79848.5,80018.4,4571.725
1777924800000,80018.3,80124.7,79846.5,79896.5,2597.615
1777928400000,79896.5,80349.6,79896.4,80216.9,2456.981
1777932000000,80216.9,80363.2,80003.6,80031.9,2463.022
1777935600000,80031.9,80032.0,79715.9,79826.1,3289.498
1777939200000,79826.1,80150.0,79761.2,80130.9,3195.753
1777942800000,80130.9,80343.0,80031.5,80310.9,3348.09
1777946400000,80310.9,80871.4,80255.5,80514.4,8623.726
1777950000000,80514.4,81050.0,80411.1,80836.9,8859.476
1777953600000,80836.8,80941.9,80671.4,80850.8,4460.61
1777957200000,80850.9,81278.2,80783.8,80924.1,13806.146
1777960800000,80924.2,80973.8,80750.0,80934.6,3804.971
1777964400000,80934.7,81111.0,80793.7,80815.8,4895.19
1777968000000,80815.8,80837.9,80674.7,80776.0,5268.223
1777971600000,80776.0,80776.0,80480.6,80551.0,4744.606
1777975200000,80551.0,80789.0,80488.0,80786.8,3965.855
1777978800000,80786.7,81071.0,80735.8,80973.0,7935.593
1777982400000,80973.1,81258.0,80879.5,81223.3,7294.89
1777986000000,81223.3,81656.6,81138.0,81278.3,23631.782
1777989600000,81278.3,81458.8,80890.0,81284.1,10606.334
1777993200000,81284.0,81640.7,81184.0,81488.7,7558.484
1777996800000,81488.7,81578.1,81000.0,81250.7,9912.893
1778000400000,81250.6,81420.0,81133.3,81223.6,3484.672
1778004000000,81223.6,81577.4,81223.6,81463.6,3167.069
1778007600000,81463.6,81636.4,81347.5,81554.4,3810.26
1778011200000,81554.3,81729.3,81458.0,81607.2,8236.403
1778014800000,81607.2,81745.4,81266.5,81363.3,4414.086
1778018400000,81363.4,81564.4,80752.8,81076.7,10927.281
1778022000000,81076.7,81176.9,80716.8,80861.9,4969.135
1778025600000,80861.9,81228.4,80651.2,80980.5,6787.966
1778029200000,80980.4,81490.0,80942.7,81390.4,4493.266
1778032800000,81390.4,81400.0,81000.0,81319.5,2928.988
1778036400000,81319.5,81716.3,81308.7,81535.9,5125.641
1778040000000,81535.9,81599.0,81223.6,81285.1,3240.989
1778043600000,81285.0,81307.3,81005.6,81277.8,3446.87
1778047200000,81277.9,81474.9,81154.6,81431.7,2787.037
1778050800000,81431.7,81571.4,81269.5,81333.3,3593.762
1778054400000,81333.4,81945.0,81280.0,81903.6,11607.808
1778058000000,81903.7,82019.2,81618.7,81959.3,12700.462
1778061600000,81959.2,82360.9,81929.9,82242.1,13253.165
